"","id","Time.results.were.received","MD5.hash.of.participant's.IP.address","Controller.name","Item.number","Element.number","Type","Item","Field.name","rep.equation","RT.equation","completion","RT.completion","res.equation","cor.equation","NP1.completion","nbr.completion","cor.completion","halfsession","helpsession","typeverbe","prompt","vtype","equation","NombreNP1","comp.graph","age.x","age.y","age_cent","age"
"1595","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",15,0,"stat_high","3","in","24","11107","Avait participé aux JO","34714","24","0.5","pl","sg","-0.5",0.5,7,"stat","low",-0.5,0.5,0.5,0,NA,62,1.53567264484843,NA
"1596","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",35,0,"stat_low","13","in","34","30024","L’ont recommandés ","45089","34","0.5","pl","pl","0.5",0.5,8,"stat","high",-0.5,-0.5,0.5,1,NA,62,1.53567264484843,NA
"1597","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",38,0,"percep_low","14","in","9","8604","Venait de faire un malaise ","32436","9","0.5","pl","sg","-0.5",0.5,9,"percep","high",0.5,-0.5,0.5,0,NA,62,1.53567264484843,NA
"1598","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",47,0,"stat_low","19","in","48","11262","Revenaient du front ","72706","48","0.5","sg","pl","-0.5",0.5,10,"stat","high",-0.5,-0.5,-0.5,0,NA,62,1.53567264484843,NA
"1599","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",11,0,"stat_high","1","in","126","45116","Ont ouvert le festival ","61786","126","0.5","sg","pl","-0.5",-0.5,11,"stat","low",-0.5,0.5,-0.5,0,NA,62,1.53567264484843,NA
"1600","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",22,0,"percep_high","6","in","117","42070","Se cachaient pour éviter la leçon de piano ","184415","117","0.5","pl","pl","0.5",-0.5,12,"percep","low",0.5,0.5,0.5,1,NA,62,1.53567264484843,NA
"1601","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",31,0,"stat_low","11","in","11","7203","A fait la couverture de Paris Match la semaine dernière ","40526","11","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0.5,0,NA,62,1.53567264484843,NA
"1602","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",34,0,"percep_low","12","in","35","9831","Préparaient la réunion du conseil","61436","35","0.5","pl","pl","0.5",-0.5,14,"percep","high",0.5,-0.5,0.5,1,NA,62,1.53567264484843,NA
"1603","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",39,0,"stat_low","15","in","63","12013","L’ont présenté à lui","45176","63","0.5","sg","pl","-0.5",-0.5,15,"stat","high",-0.5,-0.5,-0.5,0,NA,62,1.53567264484843,NA
"1604","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",46,0,"percep_low","18","in","25","13565","Portait un badge ","31182","25","0.5","sg","sg","0.5",-0.5,16,"percep","high",0.5,-0.5,-0.5,1,NA,62,1.53567264484843,NA
"1605","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",27,0,"stat_high","9","in","6","8260","Habite à la sortie du village ","42059","6","0.5","pl","sg","-0.5",-0.5,17,"stat","low",-0.5,0.5,0.5,0,NA,62,1.53567264484843,NA
"1606","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",14,0,"percep_high","2","in","39","11460","Était entré par une porte dérobée ","41926","39","0.5","pl","sg","-0.5",-0.5,18,"percep","low",0.5,0.5,0.5,0,NA,62,1.53567264484843,NA
"1607","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",19,0,"stat_high","5","in","24","9741","Passaient leur thèse de philosophie antique ","49455","24","0.5","sg","pl","-0.5",-0.5,19,"stat","low",-0.5,0.5,-0.5,0,NA,62,1.53567264484843,NA
"1608","8",1558698959,"144c106878ad47b541d452cfa0bb4898","completion",30,0,"percep_high","10","in","64","10069","Mettait dès annotations sur la carte marine ","54527","64","0.5","sg","sg","0.5",-0.5,20,"percep","low",0.5,0.5,-0.5,1,NA,62,1.53567264484843,NA
"1609","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",20,0,"percep_low","5","in","63","8557","donnait un cours d'algèbre.","25335","63","0.5","sg","sg","0.5",0.5,1,"percep","high",0.5,-0.5,-0.5,1,NA,66,1.77164836986334,NA
"1610","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",32,0,"percep_high","11","in","26","11494","doit chanter ce soir.","22088","26","0.5","pl","sg","-0.5",0.5,2,"percep","low",0.5,0.5,0.5,0,NA,66,1.77164836986334,NA
"1611","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",45,0,"stat_high","18","in","105","22552","était régisseur.","35532","105","0.5","sg","sg","0.5",0.5,3,"stat","low",-0.5,0.5,-0.5,1,NA,66,1.77164836986334,NA
"1612","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",21,0,"stat_low","6","in","27","7388","doit jouer dimanche.","25692","27","0.5","pl","sg","-0.5",0.5,4,"stat","high",-0.5,-0.5,0.5,0,NA,66,1.77164836986334,NA
"1613","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",44,0,"percep_high","17","in","12","7768","se produit ce soir.","17816","12","0.5","pl","sg","-0.5",0.5,5,"percep","low",0.5,0.5,0.5,0,NA,66,1.77164836986334,NA
"1614","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",37,0,"stat_high","14","in","16","7594","défile dans la soirée.","42221","16","0.5","pl","sg","-0.5",0.5,6,"stat","low",-0.5,0.5,0.5,0,NA,66,1.77164836986334,NA
"1615","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",33,0,"stat_high","12","in","10","6549","dirige son entreprise.","19633","10","0.5","pl","sg","-0.5",0.5,7,"stat","low",-0.5,0.5,0.5,0,NA,66,1.77164836986334,NA
"1616","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",36,0,"percep_high","13","in","39","11449","volaient les données informatiques.","37553","39","0.5","pl","pl","0.5",0.5,8,"percep","low",0.5,0.5,0.5,1,NA,66,1.77164836986334,NA
"1617","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",12,0,"percep_low","1","in","44","6150","se produisent ce soir.","20862","44","0.5","sg","pl","-0.5",0.5,10,"percep","high",0.5,-0.5,-0.5,0,NA,66,1.77164836986334,NA
"1618","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",13,0,"stat_low","2","in","40","6829","a tourné 27 films.","28724","40","0.5","pl","sg","-0.5",-0.5,11,"stat","high",-0.5,-0.5,0.5,0,NA,66,1.77164836986334,NA
"1619","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",17,0,"stat_low","4","in","22","7090","épouse un chanteur célèbre.","24366","22","0.5","pl","sg","-0.5",-0.5,12,"stat","high",-0.5,-0.5,0.5,0,NA,66,1.77164836986334,NA
"1620","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",40,0,"percep_high","15","in","70","6773","vole dans la caisse.","23500","70","0.5","sg","sg","0.5",-0.5,13,"percep","low",0.5,0.5,-0.5,1,NA,66,1.77164836986334,NA
"1621","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",16,0,"percep_low","3","in","104","20636","vient de battre son record.","20853","104","0.5","pl","sg","-0.5",-0.5,14,"percep","high",0.5,-0.5,0.5,0,NA,66,1.77164836986334,NA
"1622","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",25,0,"stat_low","8","in","96","16965","habite en haut de la rue.","20822","96","0.5","pl","sg","-0.5",-0.5,15,"stat","high",-0.5,-0.5,0.5,0,NA,66,1.77164836986334,NA
"1623","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",41,0,"stat_high","16","in","56","14068","l'avaient emprisonné.","41528","56","0.5","pl","pl","0.5",-0.5,16,"stat","low",-0.5,0.5,0.5,1,NA,66,1.77164836986334,NA
"1624","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",24,0,"percep_low","7","in","49","7646","faisait ses courses.","58281","49","0.5","sg","sg","0.5",-0.5,17,"percep","high",0.5,-0.5,-0.5,1,NA,66,1.77164836986334,NA
"1625","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",48,0,"percep_high","19","in","60","7273","ont fait le débarquement.","23130","60","0.5","sg","pl","-0.5",-0.5,18,"percep","low",0.5,0.5,-0.5,0,NA,66,1.77164836986334,NA
"1626","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",49,0,"stat_high","20","in","28","7255","lui a montré une bonne adresse.","30318","28","0.5","sg","sg","0.5",-0.5,19,"stat","low",-0.5,0.5,-0.5,1,NA,66,1.77164836986334,NA
"1627","80",1560599579,"ecd3334c7eb080216530c6497a3eaa51","completion",29,0,"stat_low","10","in","126","22598","ont gagné la dernière solitaire.","57488","126","0.5","sg","pl","-0.5",-0.5,20,"stat","high",-0.5,-0.5,-0.5,0,NA,66,1.77164836986334,NA
"1628","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",27,0,"stat_low","9","in","56","19535","a une belle maison","21238","56","0.5","pl","sg","-0.5",0.5,1,"stat","high",-0.5,-0.5,0.5,0,NA,55,1.12271512607234,NA
"1629","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",42,0,"percep_high","16","in","72","6673","criait","28507","72","0.5","pl","sg","-0.5",0.5,2,"percep","low",0.5,0.5,0.5,0,NA,55,1.12271512607234,NA
"1630","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",47,0,"stat_high","19","in","96","13476","partaient à la guerre.","26826","96","0.5","sg","pl","-0.5",0.5,3,"stat","low",-0.5,0.5,-0.5,0,NA,55,1.12271512607234,NA
"1631","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",35,0,"stat_high","13","in","99","6213","habite à côté de chez moi.","24610","99","0.5","pl","sg","-0.5",0.5,4,"stat","low",-0.5,0.5,0.5,0,NA,55,1.12271512607234,NA
"1632","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",19,0,"stat_low","5","in","44","6193","passaient le diplôme de maths.","28485","44","0.5","sg","pl","-0.5",0.5,5,"stat","high",-0.5,-0.5,-0.5,0,NA,55,1.12271512607234,NA
"1633","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",18,0,"percep_low","4","in","36","5844","portait une robe rouge.","14802","36","0.5","pl","sg","-0.5",0.5,6,"percep","high",0.5,-0.5,0.5,0,NA,55,1.12271512607234,NA
"1634","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",39,0,"stat_high","15","in","72","12452","jouaient la semaine dernière.","16830","72","0.5","sg","pl","-0.5",0.5,7,"stat","low",-0.5,0.5,-0.5,0,NA,55,1.12271512607234,NA
"1635","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",14,0,"percep_low","2","in","84","16902","avait une moustache.","13128","84","0.5","pl","sg","-0.5",0.5,8,"percep","high",0.5,-0.5,0.5,0,NA,55,1.12271512607234,NA
"1636","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",43,0,"stat_high","17","in","6","6306","fume la pipe.","10005","6","0.5","pl","sg","-0.5",0.5,9,"stat","low",-0.5,0.5,0.5,0,NA,55,1.12271512607234,NA
"1637","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",26,0,"percep_low","8","in","56","5097","tondait sa pelouse.","11762","56","0.5","pl","sg","-0.5",0.5,10,"percep","high",0.5,-0.5,0.5,0,NA,55,1.12271512607234,NA
"1638","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",23,0,"stat_low","7","in","72","9884","étaient au bar dimanche dernier.","15938","72","0.5","sg","pl","-0.5",-0.5,11,"stat","high",-0.5,-0.5,-0.5,0,NA,55,1.12271512607234,NA
"1639","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",15,0,"stat_low","3","in","66","5040","sautait les haies.","12334","66","0.5","pl","sg","-0.5",-0.5,12,"stat","high",-0.5,-0.5,0.5,0,NA,55,1.12271512607234,NA
"1640","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",22,0,"percep_low","6","in","105","14479","jouait de la flûte.","18999","105","0.5","pl","sg","-0.5",-0.5,13,"percep","high",0.5,-0.5,0.5,0,NA,55,1.12271512607234,NA
"1641","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",38,0,"percep_high","14","in","15","4392","portait la robe verte.","19066","15","0.5","pl","sg","-0.5",-0.5,14,"percep","low",0.5,0.5,0.5,0,NA,55,1.12271512607234,NA
"1642","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",11,0,"stat_low","1","in","35","3875","dansaient sur la musique de Johnny.","24798","35","0.5","sg","pl","-0.5",-0.5,15,"stat","high",-0.5,-0.5,-0.5,0,NA,55,1.12271512607234,NA
"1643","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",34,0,"percep_high","12","in","60","8793","portait une valise. ","17717","60","0.5","pl","sg","-0.5",-0.5,16,"percep","low",0.5,0.5,0.5,0,NA,55,1.12271512607234,NA
"1644","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",31,0,"stat_high","11","in","360","34442","habite à côté de chez moi.","25991","112","-0.5","pl","sg","-0.5",-0.5,17,"stat","low",-0.5,0.5,0.5,0,NA,55,1.12271512607234,NA
"1645","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",30,0,"percep_low","10","in","72","5771","jouent au poker.","54635","72","0.5","sg","pl","-0.5",-0.5,18,"percep","high",0.5,-0.5,-0.5,0,NA,55,1.12271512607234,NA
"1646","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",50,0,"percep_high","20","in","65","16018","mangent une glace.","37821","65","0.5","sg","pl","-0.5",-0.5,19,"percep","low",0.5,0.5,-0.5,0,NA,55,1.12271512607234,NA
"1647","81",1562952325,"68e59932c8284a3fee9c897ece3d80e9","completion",46,0,"percep_high","18","in","81","5411","travaillent au service informatique.","40508","81","0.5","sg","pl","-0.5",-0.5,20,"percep","low",0.5,0.5,-0.5,0,NA,55,1.12271512607234,NA
"1648","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",21,0,"stat_low","6","in","27","4971","habite à coté ","9694","27","0.5","pl","sg","-0.5",0.5,1,"stat","high",-0.5,-0.5,0.5,0,NA,58,1.29969691983352,NA
"1649","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",17,0,"stat_low","4","in","22","5157","habitent à l'étage","14727","22","0.5","pl","pl","0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,1,NA,58,1.29969691983352,NA
"1650","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",41,0,"stat_high","16","in","56","5142","l'ont torturé","18580","56","0.5","pl","pl","0.5",0.5,3,"stat","low",-0.5,0.5,0.5,1,NA,58,1.29969691983352,NA
"1651","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",36,0,"percep_high","13","in","39","5805","vole dans la caisse","11986","39","0.5","pl","sg","-0.5",0.5,4,"percep","low",0.5,0.5,0.5,0,NA,58,1.29969691983352,NA
"1652","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",49,0,"stat_high","20","in","28","4062","pleure","11478","28","0.5","sg","sg","0.5",0.5,5,"stat","low",-0.5,0.5,-0.5,1,NA,58,1.29969691983352,NA
"1653","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",33,0,"stat_high","12","in","10","4269","mange à la cantine ","17046","10","0.5","pl","sg","-0.5",0.5,6,"stat","low",-0.5,0.5,0.5,0,NA,58,1.29969691983352,NA
"1654","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",37,0,"stat_high","14","in","16","3817","est si belle","8605","16","0.5","pl","sg","-0.5",0.5,7,"stat","low",-0.5,0.5,0.5,0,NA,58,1.29969691983352,NA
"1655","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",25,0,"stat_low","8","in","96","18347","la drague","14694","96","0.5","pl","sg","-0.5",0.5,8,"stat","high",-0.5,-0.5,0.5,0,NA,58,1.29969691983352,NA
"1656","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",48,0,"percep_high","19","in","60","3390","reviennent de la guerre","13562","60","0.5","sg","pl","-0.5",0.5,9,"percep","low",0.5,0.5,-0.5,0,NA,58,1.29969691983352,NA
"1657","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",20,0,"percep_low","5","in","63","3548","l'adorent","11493","63","0.5","sg","pl","-0.5",0.5,10,"percep","high",0.5,-0.5,-0.5,0,NA,58,1.29969691983352,NA
"1658","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",44,0,"percep_high","17","in","12","3141","vient de mourir","5997","12","0.5","pl","sg","-0.5",-0.5,11,"percep","low",0.5,0.5,0.5,0,NA,58,1.29969691983352,NA
"1659","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",29,0,"stat_low","10","in","131","24503","vont loin","28533","126","-0.5","sg","pl","-0.5",-0.5,12,"stat","high",-0.5,-0.5,-0.5,0,NA,58,1.29969691983352,NA
"1660","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",13,0,"stat_low","2","in","40","6045","joue dans le dernier film ","13957","40","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0.5,0,NA,58,1.29969691983352,NA
"1661","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",16,0,"percep_low","3","in","120","10405","s'est tué ","14844","104","-0.5","pl","sg","-0.5",-0.5,14,"percep","high",0.5,-0.5,0.5,0,NA,58,1.29969691983352,NA
"1662","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",12,0,"percep_low","1","in","44","3869","gagnent des sous ","20801","44","0.5","sg","pl","-0.5",-0.5,15,"percep","high",0.5,-0.5,-0.5,0,NA,58,1.29969691983352,NA
"1663","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",45,0,"stat_high","18","in","105","21230","l'amusent","19543","105","0.5","sg","pl","-0.5",-0.5,16,"stat","low",-0.5,0.5,-0.5,0,NA,58,1.29969691983352,NA
"1664","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",28,0,"percep_low","9","in","54","5197","a gagné au loto","11836","54","0.5","pl","sg","-0.5",-0.5,17,"percep","high",0.5,-0.5,0.5,0,NA,58,1.29969691983352,NA
"1665","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",24,0,"percep_low","7","in","49","3045","se droguent","8517","49","0.5","sg","pl","-0.5",-0.5,18,"percep","high",0.5,-0.5,-0.5,0,NA,58,1.29969691983352,NA
"1666","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",40,0,"percep_high","15","in","70","3637","jouent mal","7621","70","0.5","sg","pl","-0.5",-0.5,19,"percep","low",0.5,0.5,-0.5,0,NA,58,1.29969691983352,NA
"1667","82",1563281171,"80101453fb1f79e5eddb7890b7f62714","completion",32,0,"percep_high","11","in","26","6422","fait de la pub pour Loréal","11050","26","0.5","pl","sg","-0.5",-0.5,20,"percep","low",0.5,0.5,0.5,0,NA,58,1.29969691983352,NA
"1668","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",14,0,"percep_low","2","in","77","6529","joue","11548","84","-0.5","pl","sg","-0.5",0.5,1,"percep","high",0.5,-0.5,0.5,0,NA,57,1.2407029885798,NA
"1669","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",15,0,"stat_low","3","in","66","5572","gagne","8229","66","0.5","pl","sg","-0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,0,NA,57,1.2407029885798,NA
"1670","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",38,0,"percep_high","14","in","15","6317","pose","7951","15","0.5","pl","sg","-0.5",0.5,3,"percep","low",0.5,0.5,0.5,0,NA,57,1.2407029885798,NA
"1671","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",27,0,"stat_low","9","in","56","13108","dépense beaucoup","21363","56","0.5","pl","sg","-0.5",0.5,4,"stat","high",-0.5,-0.5,0.5,0,NA,57,1.2407029885798,NA
"1672","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",11,0,"stat_low","1","in","35","5312","tournent","9546","35","0.5","sg","pl","-0.5",0.5,5,"stat","high",-0.5,-0.5,-0.5,0,NA,57,1.2407029885798,NA
"1673","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",31,0,"stat_high","11","in","112","27901","chante","9939","112","0.5","pl","sg","-0.5",0.5,6,"stat","low",-0.5,0.5,0.5,0,NA,57,1.2407029885798,NA
"1674","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",34,0,"percep_high","12","in","60","7980","dirige","8148","60","0.5","pl","sg","-0.5",0.5,7,"percep","low",0.5,0.5,0.5,0,NA,57,1.2407029885798,NA
"1675","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",18,0,"percep_low","4","in","36","4794","sourit","11366","36","0.5","pl","sg","-0.5",0.5,8,"percep","high",0.5,-0.5,0.5,0,NA,57,1.2407029885798,NA
"1676","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",35,0,"stat_high","13","in","99","5540","vote","12943","99","0.5","pl","sg","-0.5",0.5,9,"stat","low",-0.5,0.5,0.5,0,NA,57,1.2407029885798,NA
"1677","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",42,0,"percep_high","16","in","72","5141","tue","5493","72","0.5","pl","sg","-0.5",0.5,10,"percep","low",0.5,0.5,0.5,0,NA,57,1.2407029885798,NA
"1678","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",30,0,"percep_low","10","in","72","5085","voguent","8916","72","0.5","sg","pl","-0.5",-0.5,11,"percep","high",0.5,-0.5,-0.5,0,NA,57,1.2407029885798,NA
"1679","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",22,0,"percep_low","6","in","105","19213","joue","6004","105","0.5","pl","sg","-0.5",-0.5,12,"percep","high",0.5,-0.5,0.5,0,NA,57,1.2407029885798,NA
"1680","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",23,0,"stat_low","7","in","72","10661","étudient","13035","72","0.5","sg","pl","-0.5",-0.5,13,"stat","high",-0.5,-0.5,-0.5,0,NA,57,1.2407029885798,NA
"1681","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",46,0,"percep_high","18","in","81","4891","sont en grève","12324","81","0.5","sg","pl","-0.5",-0.5,14,"percep","low",0.5,0.5,-0.5,0,NA,57,1.2407029885798,NA
"1682","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",43,0,"stat_high","17","in","6","6140","passe","7493","6","0.5","pl","sg","-0.5",-0.5,15,"stat","low",-0.5,0.5,0.5,0,NA,57,1.2407029885798,NA
"1683","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",50,0,"percep_high","20","in","65","10795","s'enfuient","19413","65","0.5","sg","pl","-0.5",-0.5,16,"percep","low",0.5,0.5,-0.5,0,NA,57,1.2407029885798,NA
"1684","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",39,0,"stat_high","15","in","72","6790","jouent","6369","72","0.5","sg","pl","-0.5",-0.5,17,"stat","low",-0.5,0.5,-0.5,0,NA,57,1.2407029885798,NA
"1685","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",19,0,"stat_low","5","in","44","4957","travaillent","8741","44","0.5","sg","pl","-0.5",-0.5,18,"stat","high",-0.5,-0.5,-0.5,0,NA,57,1.2407029885798,NA
"1686","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",26,0,"percep_low","8","in","56","10413","bricole","15787","56","0.5","pl","sg","-0.5",-0.5,19,"percep","high",0.5,-0.5,0.5,0,NA,57,1.2407029885798,NA
"1687","83",1563355796,"5eeca179827571746471fc0c6cdd2a6a","completion",47,0,"stat_high","19","in","96","15612","souffrent","10099","96","0.5","sg","pl","-0.5",-0.5,20,"stat","low",-0.5,0.5,-0.5,0,NA,57,1.2407029885798,NA
"1688","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",16,0,"percep_low","3","in","104","24271","gagne","19313","104","0.5","pl","sg","-0.5",0.5,1,"percep","high",0.5,-0.5,0.5,0,NA,52,0.945733332311157,NA
"1689","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",25,0,"stat_low","8","in","96","10935","habite en face","20495","96","0.5","pl","sg","-0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,0,NA,52,0.945733332311157,NA
"1690","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",44,0,"percep_high","17","in","12","5527","dansaient","22159","12","0.5","pl","pl","0.5",0.5,3,"percep","low",0.5,0.5,0.5,1,NA,52,0.945733332311157,NA
"1691","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",20,0,"percep_low","5","in","63","5447","ont reussi","64537","63","0.5","sg","pl","-0.5",0.5,4,"percep","high",0.5,-0.5,-0.5,0,NA,52,0.945733332311157,NA
"1692","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",33,0,"stat_high","12","in","10","5071","sont libres","27664","10","0.5","pl","pl","0.5",0.5,5,"stat","low",-0.5,0.5,0.5,1,NA,52,0.945733332311157,NA
"1693","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",28,0,"percep_low","9","in","54","5119","avait gagne au loto","20287","54","0.5","pl","sg","-0.5",0.5,6,"percep","high",0.5,-0.5,0.5,0,NA,52,0.945733332311157,NA
"1694","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",24,0,"percep_low","7","in","49","4263","ont triche","19766","49","0.5","sg","pl","-0.5",0.5,7,"percep","high",0.5,-0.5,-0.5,0,NA,52,0.945733332311157,NA
"1695","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",49,0,"stat_high","20","in","28","5366","etait par ailleur sympatique","17551","28","0.5","sg","sg","0.5",0.5,8,"stat","low",-0.5,0.5,-0.5,1,NA,52,0.945733332311157,NA
"1696","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",41,0,"stat_high","16","in","56","6047","est mort maintenant","21937","56","0.5","pl","sg","-0.5",0.5,9,"stat","low",-0.5,0.5,0.5,0,NA,52,0.945733332311157,NA
"1697","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",37,0,"stat_high","14","in","16","3630","est malade","30887","16","0.5","pl","sg","-0.5",0.5,10,"stat","low",-0.5,0.5,0.5,0,NA,52,0.945733332311157,NA
"1698","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",48,0,"percep_high","19","in","60","4574","sont blesses","26055","60","0.5","sg","pl","-0.5",-0.5,11,"percep","low",0.5,0.5,-0.5,0,NA,52,0.945733332311157,NA
"1699","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",32,0,"percep_high","11","in","26","6758","etait sur le site","13663","26","0.5","pl","sg","-0.5",-0.5,12,"percep","low",0.5,0.5,0.5,0,NA,52,0.945733332311157,NA
"1700","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",29,0,"stat_low","10","in","126","25727","etaient partis a la peche","33960","126","0.5","sg","pl","-0.5",-0.5,13,"stat","high",-0.5,-0.5,-0.5,0,NA,52,0.945733332311157,NA
"1701","84",1564351929,"e9f12e2a32adf5405ff05ab59f299c98","completion",21,0,"stat_low","6","in","27","4055","joue ce soir","13094","27","0.5","pl","sg","-0.5",-0.5,14,"stat","high",-0.5,-0.5,0.5,0,NA,52,0.945733332311157,NA
